SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality
WLANMTSU,D8-84-66-12-E3-40,802.11ac,-65,66,66.0,5.805,161,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:58 AM,66,66
DIRECT-99-HP M477 LaserJet,76-40-BB-75-35-99,802.11n,-67,62,62.0,2.437,6,281,13,,,,WPA2-PSK,CCMP,72 Mbps,20 MHz,4 - 8,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:59 AM,62,62
WLANMTSU,D8-84-66-12-E3-E0,802.11ac,-68,60,60.0,5.745,149,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:58 AM,60,60
WLANMTSU,D8-84-66-13-09-E8,802.11n,-71,38,38.0,2.412,1,128,10,Extreme Networks,,,None,None,195 Mbps,20 MHz,1 - 3,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:59 AM,38,38
WLANMTSU,D8-84-66-12-E4-00,802.11ac,-72,36,36.0,5.805,161,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:58 AM,36,36
WLANMTSU,D8-84-66-12-81-B0,802.11ac,-73,34,34.0,5.220,44,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,42 - 58,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:58 AM,34,34
WLANMTSU,D8-84-66-13-0F-30,802.11ac,-74,32,32.0,5.745,149,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:58 AM,32,32
WLANMTSU,D8-84-66-13-12-A0,802.11ac,-80,20,20.0,5.220,44,168,12,Extreme Networks,,,None,None,1170 Mbps,80 MHz,42 - 58,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:59 AM,20,20
WLANMTSU,D8-84-66-12-8A-10,802.11ac,-83,14,14.0,5.745,149,168,12,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:58 AM,14,14
WLANMTSU,D8-84-66-13-15-A0,802.11ac,-83,14,14.0,5.745,149,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:58 AM,14,14
WLANMTSU,D8-84-66-12-7F-20,802.11ac,-88,4,4.0,5.805,161,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:04:02 AM,4/11/2019 8:04:02 AM,1,4/11/2019 8:03:58 AM,4,4
