SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality
Linksys11131,C0-56-27-1B-F3-F4,802.11n,-42,91,91.0,2.462,11,297,14,Belkin International Inc.,Linksys E2500,Linksys E2500,None,None,144 Mbps,20 MHz,9 - 13,Infrastructure,Not Configured,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:45 AM,91,91
FADER-guest,C0-56-27-18-69-66,802.11n,-47,87,87.0,2.462,11,166,14,Belkin International Inc.,,,None,None,144 Mbps,20 MHz,9 - 13,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:45 AM,87,87
FADER,C0-56-27-18-69-64,802.11n,-47,87,87.0,2.462,11,208,15,Belkin International Inc.,,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,9 - 13,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:45 AM,87,87
Linksys11131,C0-56-27-1B-F3-F5,802.11n,-48,87,87.0,5.180,36,275,9,Belkin International Inc.,Linksys E2500,Linksys E2500,None,None,300 Mbps,40 MHz,34 - 42,Infrastructure,Not Configured,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,87,87
WLANMTSU,D8-84-66-13-10-00,802.11ac,-48,87,87.0,5.745,149,168,12,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:48 AM,87,87
WLANMTSU,D8-84-66-12-51-60,802.11ac,-53,83,83.0,5.180,36,168,12,Extreme Networks,,,None,None,1170 Mbps,80 MHz,34 - 50,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,83,83
FADER,C0-56-27-18-69-65,802.11n,-56,81,81.0,5.180,36,186,10,Belkin International Inc.,,,WPA-PSK + WPA2-PSK,TKIP+CCMP,144 Mbps,20 MHz,34 - 38,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,81,81
Linksys07448,C0-56-27-1B-9D-C6,802.11n,-57,80,80.0,5.220,44,268,9,Belkin International Inc.,Linksys E2500,Linksys E2500,None,None,300 Mbps,40 MHz,42 - 50,Infrastructure,Not Configured,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,80,80
WLANMTSU,D8-84-66-12-E3-40,802.11ac,-65,66,66.0,5.805,161,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,66,66
WLANMTSU,D8-84-66-12-E3-E0,802.11ac,-68,60,60.0,5.745,149,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,60,60
WLANMTSU,D8-84-66-13-09-E0,802.11ac,-70,40,40.0,5.805,161,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,40,40
WLANMTSU,D8-84-66-13-09-E8,802.11n,-71,38,38.0,2.412,1,128,10,Extreme Networks,,,None,None,195 Mbps,20 MHz,1 - 3,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,38,38
WLANMTSU,D8-84-66-12-E4-00,802.11ac,-72,36,36.0,5.805,161,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,36,36
WLANMTSU,D8-84-66-12-81-B0,802.11ac,-74,32,32.0,5.220,44,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,42 - 58,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,32,32
WLANMTSU,D8-84-66-13-0F-30,802.11ac,-76,28,28.0,5.745,149,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,28,28
WLANMTSU,D8-84-66-13-12-A0,802.11ac,-82,16,16.0,5.220,44,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,42 - 58,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,16,16
WLANMTSU,D8-84-66-12-8A-10,802.11ac,-82,16,16.0,5.745,149,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/11/2019 8:21:48 AM,4/11/2019 8:21:48 AM,1,4/11/2019 8:21:44 AM,16,16
