SSID,MAC Address,PHY Type,RSSI,Signal Quality,Average Signal Quality,Frequency,Channel,Information Size,Elements Count,Company,Router Model,Router Name,Security,Cipher,Maximum Speed,Channel Width,Channels Range,BSS Type,WPS Support,First Detection,Last Detection,Detection Count,Start Time,Minimum Signal Quality,Maximum Signal Quality
WLANMTSU,D8-84-66-12-E3-E0,802.11ac,-70,40,40.0,5.745,149,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:28 PM,40,40
WLANMTSU,D8-84-66-12-81-B0,802.11ac,-74,32,32.0,5.220,44,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,42 - 58,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:28 PM,32,32
DIRECT-99-HP M477 LaserJet,76-40-BB-75-35-99,802.11n,-77,26,26.0,2.437,6,281,13,,,,WPA2-PSK,CCMP,72 Mbps,20 MHz,4 - 8,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:27 PM,26,26
WLANMTSU,D8-84-66-12-E3-48,802.11n,-78,24,24.0,2.437,6,128,10,Extreme Networks,,,None,None,195 Mbps,20 MHz,4 - 8,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:28 PM,24,24
WLANMTSU,D8-84-66-13-0F-30,802.11ac,-81,18,18.0,5.745,149,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:28 PM,18,18
WLANMTSU,D8-84-66-13-15-A0,802.11ac,-81,18,18.0,5.745,149,168,12,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:28 PM,18,18
WLANMTSU,D8-84-66-12-E4-00,802.11ac,-82,16,16.0,5.805,161,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:28 PM,16,16
WLANMTSU,D8-84-66-12-E3-40,802.11ac,-82,16,16.0,5.805,161,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:28 PM,16,16
WLANMTSU,D8-84-66-12-8A-18,802.11n,-85,10,10.0,2.412,1,128,10,Extreme Networks,,,None,None,195 Mbps,20 MHz,1 - 3,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:27 PM,10,10
WLANMTSU,D8-84-66-13-12-A0,802.11ac,-85,10,10.0,5.220,44,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,42 - 58,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:28 PM,10,10
WLANMTSU,D8-84-66-13-09-E0,802.11ac,-86,8,8.0,5.805,161,162,11,Extreme Networks,,,None,None,1170 Mbps,80 MHz,147 - 163,Infrastructure,No,4/19/2019 1:30:31 PM,4/19/2019 1:30:31 PM,1,4/19/2019 1:30:28 PM,8,8
